2020-05-30 06:55:03,"b'@cinta_zid @ronavioleta @jokowi Silahkan Bantah, bagaimana Luhut adalah Tuan Besar dan Majikan Jokowi ke 2 setelah\xe2\x80\xa6 https://t.co/XIWWZda0hF'"
2020-05-30 06:54:55,b'@Dennysiregar7 @owicaksana @jokowi Semua salah Jokowi bagi mereka...\xf0\x9f\xa4\xa3'
2020-05-30 06:54:55,b'RT @__RismaWidiono_: Indonesia bersiap menyambut New Normal \n\nSaat ini sosialisasi New Normal terus dilakukan secara masif\n\nPresiden @jokow\xe2\x80\xa6'
2020-05-30 06:54:44,b'@DwiWarnaNKRI @Kirana____2 @AremaNita__ @Jelantik5 @daunsirih5 @rullyjoo277212L @Tikayulie @su7loo @kakiangbagoes\xe2\x80\xa6 https://t.co/WxCZE9oUkI'
2020-05-30 06:54:40,b'@Dragon_sinn @mazzini_gsp @jokowi Wkwk dikira drone buat kamera apa'
2020-05-30 06:54:36,b'RT @cintada17: #RakyatDukungNewNormal\nSEJUMLAH NEGARA MULAI MEMBUKA KEGIATAN PEREKONOMIAN \n\nSya Tidak Pernah meragukan keputusan yg di ambi\xe2\x80\xa6'
2020-05-30 06:54:32,b'RT @cinta_zid: waktu mereka kejam ke rakyat pada orde baru\nkalian sebut Soeharto kejam.\nwaktu mereka kejam ke rakyat pada rejim kodok\nkenap\xe2\x80\xa6'
2020-05-30 06:54:32,b'@NgGP4y8c7Ej9d5R @jokowi @SBYudhoyono bersama tapi beda hati'
2020-05-30 06:54:29,"b'RT @RachlanNashidik: Setelah Kebebasan Pers diteror, kini giliran Kebebasan Akademis? Dan Pak @jokowi masih belum merasa perlu menegur pend\xe2\x80\xa6'"
2020-05-30 06:54:28,b'@Dragon_sinn @mazzini_gsp @jokowi Saya pengen terlihat  berpihak sama pemerintah tapi..........haduh. Serah deh mas'
2020-05-30 06:54:27,b'RT @__RismaWidiono_: Indonesia bersiap menyambut New Normal \n\nSaat ini sosialisasi New Normal terus dilakukan secara masif\n\nPresiden @jokow\xe2\x80\xa6'
2020-05-30 06:54:26,"b""Acara Seminar'pun Akhirnya dibatalkan.\nApakah Demokrasi bangsa Sudah RUSAK?\nApakah kebebasan BerAkademik sudah tida\xe2\x80\xa6 https://t.co/L4Z256ERNC"""
2020-05-30 06:54:26,"b'@BacinKadrun @zidanpragata @mas__piyuuu @jokowi @PDI_Perjuangan Contoh komen anak kunyuk, tutup mata dg Orba, pura2\xe2\x80\xa6 https://t.co/H7F8WvorU4'"
2020-05-30 06:54:11,"b'RT @ustadtengkuzul: Bu Sri Mulyani, daripada susah mencari hutangan ke sana kemari, kenapa tidak diambil dan dicairkan saja dana yang kata\xe2\x80\xa6'"
2020-05-30 06:54:11,b'@elHurryKoRn @jokowi @DivHumas_Polri @Puspen_TNI tambah nglamak cah iki'
2020-05-30 06:54:09,b'@piend92 @RachlanNashidik @jokowi Parah pak @RachlanNashidik \nDikatain bacot ma akun anonim ini pak..hajar pak.songong dia pak.'
2020-05-30 06:54:05,b'RT @cinta_zid: waktu mereka kejam ke rakyat pada orde baru\nkalian sebut Soeharto kejam.\nwaktu mereka kejam ke rakyat pada rejim kodok\nkenap\xe2\x80\xa6'
2020-05-30 06:54:01,b'RT @Ochi__BQ09: Polling yuuuk gaess.....\nSILAHKAN PILIH MENURUT ANDA\n\nSaat ini :\n- NEW PRESIDEN 94.5%\n- NEW NORMAL 5.5%\n\nTotal suara: 436\xe2\x80\xa6'
2020-05-30 06:53:57,b'RT @DwiWarnaNKRI: @Kirana____2 @kopitehkopi @AremaNita__ @Jelantik5 @daunsirih5 @rullyjoo277212L @Tikayulie @su7loo @kakiangbagoes @gagoh10\xe2\x80\xa6'
2020-05-30 06:53:56,"b'@RayAdrian19 @Jhans94286118 @P3nj3l4j4h_id Yg penting musuhin jokowi!!!\nIngat musuh dr musuhku adalah teman ku, so\xe2\x80\xa6 https://t.co/40y3ivZmfa'"
2020-05-30 06:53:56,b'@mkusumawijaya @jokowi Lah emangnya jokowi yg nyuruh?'
2020-05-30 06:53:49,"b'RT @uswahabibah: Pak @jokowi, kenapa Anda terlihat hanya mengunjungi mall &amp; pusat perbelanjaan? Ada lini produksi yang lebih butuh persiapa\xe2\x80\xa6'"
2020-05-30 06:53:46,b'@cintada17 @jokowi #RakyatDukungNewNormal \n#RakyatDukungNewNormal \nManut kyai. https://t.co/EDsJlYQkMc'
2020-05-30 06:53:45,"b'@RachlanNashidik @tamrintomagola @jokowi Hati2 bos skarang banyak maling teriak maling, pak Jokowi waktunya istana\xe2\x80\xa6 https://t.co/hr8flWs4GM'"
2020-05-30 06:53:45,b'RT @__RismaWidiono_: Indonesia bersiap menyambut New Normal \n\nSaat ini sosialisasi New Normal terus dilakukan secara masif\n\nPresiden @jokow\xe2\x80\xa6'
2020-05-30 06:53:41,"b'@jokowi pak presiden,  ada bantuan gak untuk mahasiswa saat pandemi?'"
2020-05-30 06:53:39,"b'RT @ustadtengkuzul: Bu Sri Mulyani, daripada susah mencari hutangan ke sana kemari, kenapa tidak diambil dan dicairkan saja dana yang kata\xe2\x80\xa6'"
2020-05-30 06:53:27,"b'RT @kafiradikalis: ...GILAK...!! \n\nAcara diskusi di UGM tentang tema\n\n ""Pemecatan @Jokowi"" \n\nakhirnya batal karena narasumber mendapatkan t\xe2\x80\xa6'"
2020-05-30 06:53:24,"b'RT @fitribullet95: @BrowSniperBack @__3lVheeR4__ @MasMenteri @Kemdikbud_RI @jokowi Nah ini bisa pakai dana bos, bang\n\nhttps://t.co/fkcx8DZa\xe2\x80\xa6'"
